codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,datahora
903028,,50,-23.000591,-43.335034,,15.5,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31593.0,92.0,2023-07-21 14:31:53
903029,,50,-22.967559,-43.397515,,55.2,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],32399.4,41.0,2023-07-21 14:31:43
903030,,50,-22.973405,-43.365404,,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39081.4,10.0,2023-07-21 14:31:44
903031,,50,-22.972054,-43.401088,,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],38679.4,175.0,2023-07-21 14:31:58
903032,,42,-22.852422,-43.316261,,7.1,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],41391.0,83.0,2023-07-21 14:31:41
903033,,42,-22.839872,-43.239385,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],34661.4,139.0,2023-07-21 14:31:54
903035,,17,-22.91514,-43.605996,,5.1,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18219.9,226.0,2023-07-21 14:31:56
903036,,17,-22.915625,-43.607362,,15.3,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],155734.6,250.0,2023-07-21 14:31:49
903037,,17,-22.935326,-43.666129,,28.8,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19628.2,240.0,2023-07-21 14:31:01
903038,,17,-22.920206,-43.60747,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25428.6,,2023-07-21 14:31:55
903039,,17,-22.901732,-43.55513,,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17479.2,239.0,2023-07-21 11:30:32
903040,,17,-22.917595,-43.684377,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],16871.9,165.0,2023-07-21 14:31:58
903041,,42,-22.839901,-43.23943,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],26739.3,,2023-07-21 13:46:51
903042,,50,-22.972055,-43.401044,,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],28082.3,,2023-07-21 13:57:36
903043,,50,-22.971911,-43.400663,,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],29206.8,,2023-07-21 13:45:37
903044,,0,-22.965708,-43.391385,,0.0,,,,28454.9,152.0,2023-07-21 13:47:36
903045,,17,-22.91607,-43.630081,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24470.3,80.0,2023-07-21 14:31:53
903046,,42,-22.876613,-43.329498,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29254.5,,2023-07-21 14:08:04
903047,,42,-22.876848,-43.329637,,0.5,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],22469.1,10.0,2023-07-21 14:31:47
903048,,42,-22.876241,-43.329587,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.1,,2023-07-21 14:00:03
903049,,17,-22.917426,-43.684369,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22568.1,169.0,2023-07-21 14:31:56
903050,,42,-22.877126,-43.329924,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0,,2023-07-21 14:31:48
903051,,42,-22.839801,-43.239576,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29856.8,138.0,2023-07-21 13:41:56
903052,,17,-22.923663,-43.679291,,2.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20624.1,174.0,2023-07-21 14:31:43
903053,,17,-22.934123,-43.664849,,20.3,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20107.8,50.0,2023-07-21 14:31:55
903054,,17,-22.916993,-43.633757,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],16785.0,80.0,2023-07-21 14:31:41
903055,,17,-22.918909,-43.607597,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18028.3,89.0,2023-07-21 13:57:08
903056,,17,-22.919275,-43.607873,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],13940.6,83.0,2023-07-21 14:31:54
903057,,17,-22.920533,-43.60797,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8,,2023-06-26 04:59:59
903058,,17,-22.907726,-43.565503,,16.6,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],8202.1,96.0,2023-07-21 14:31:58
903059,,17,-22.907947,-43.577434,,23.1,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17491.5,62.0,2023-07-21 14:31:52
903060,,17,-22.91907,-43.607322,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19532.0,201.0,2023-07-21 14:14:35
903061,,17,-22.930519,-43.655759,,39.3,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20277.1,205.0,2023-07-21 14:31:41
903062,,17,-22.92665,-43.651538,,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19937.9,252.0,2023-07-21 14:31:57
903063,,17,-22.921222,-43.680433,,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20718.0,320.0,2023-07-21 14:31:43
903064,,42,-22.876633,-43.329533,,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],21537.6,91.0,2023-07-21 14:08:10
903065,,17,-22.901758,-43.556641,,0.1,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],15806.6,271.0,2023-07-21 14:31:47
903066,,17,-22.907702,-43.565814,,20.5,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24087.9,104.0,2023-07-21 14:31:45
903067,,17,-22.901848,-43.554438,,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],23234.1,58.0,2023-07-21 14:31:43
903068,,17,-22.917328,-43.683413,,12.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19743.0,333.0,2023-07-21 14:31:53
903069,,17,-22.903396,-43.565261,,58.1,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21288.8,256.0,2023-07-21 14:31:52
903070,,17,-22.901626,-43.554759,,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],8813.8,256.0,2023-07-21 12:16:47
A991F39,LUG1F39,0,-22.9516728,-43.3495341,,0.0,,,,84598.226,,2022-12-11 06:11:10
A994324,LUN4324,0,-22.8198919,-43.2800103,,0.0,,,,47648.838,185.0,2023-07-21 14:27:43
A999574,LSD9574,0,-23.0009121,-43.3636843,,0.0,,,,24148.286,,2022-03-30 08:26:06
B048,,14,-23.008243,-43.440708,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],529.5,,2023-07-21 13:42:22
B06,LMS3036,17,-22.81576,-43.18839333333333,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287.0,90.0,2023-05-02 09:01:13
B09,KRP3042,17,-22.81525333333333,-43.18835666666666,,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,270.0,2023-05-02 16:34:21
B11,KRK9516,14,-23.008097,-43.440016,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],573.8,,2023-07-21 13:40:02
B12,LMH5981,14,-23.008375,-43.440775,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],568.6,,2023-07-21 14:26:27
B13,KYM5979,14,-23.008274,-43.440394,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],556.8,,2023-07-21 14:18:19
B14,KRK9519,14,-23.008363,-43.440647,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],563.0,,2023-07-21 14:25:49
B16,LSI3468,14,-23.008243,-43.440704,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],558.1,,2023-07-21 13:59:47
B17,KWY8231,14,-23.008058,-43.440284,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],665.4,,2023-07-21 14:02:45
B18,KRK9729,19,-23.007992,-43.43988,,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],563.8,,2023-07-21 14:15:35
B19,KZJ7238,14,-23.00797,-43.44041666666666,,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],104424.0,135.0,2023-07-21 14:31:57
B20,LMH6141,14,-23.008459,-43.440997,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],569.0,,2023-07-21 13:38:44
B24,LSO7028,14,-23.008393,-43.440955,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],612.0,,2023-07-21 14:02:10
B25,,14,-23.008449,-43.440694,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],477.8,,2023-07-21 14:24:06
B27,LRK9551,14,-22.96180333333333,-43.64848833333333,,2.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,135.0,2023-05-23 10:28:39
B28,KQP5E29,14,-23.008138,-43.440718,,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],566.7,,2023-07-21 13:49:43
B32,KYR8913,14,-22.961359,-43.648603,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5,,2023-07-21 13:36:05
B35,LTI1196,14,-23.0081,-43.439833,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],571.5,,2023-07-21 14:07:41
B40,,14,-23.008363,-43.440728,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],401.7,,2023-07-21 13:43:23
B41,,14,-23.008144,-43.44054,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],611.1,,2023-07-21 14:31:45
B47,,14,-23.0084,-43.441012,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],608.5,,2023-07-21 14:23:32
B49,,14,-23.008494,-43.440965,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],560.7,,2023-07-21 14:00:54
B50,,19,-23.008007,-43.440036,,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],490.9,,2023-07-21 14:16:44
B51,,14,-23.008242,-43.440685,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],612.9,,2023-07-21 13:32:10
B52,,19,-23.007988,-43.440196,,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],535.0,,2023-07-21 13:54:32
B53,,14,-23.008291,-43.44092,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],620.0,,2023-07-21 14:23:59
B54,,14,-23.008263,-43.440969,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],612.7,,2023-07-21 14:02:03
B55,,14,-23.008431,-43.440852,,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],555.6,,2023-07-21 13:33:53
E902000,,0,-22.854306,-43.2519,,0.0,,,,9927.4,,2023-07-21 14:07:44
E902001,,41,-23.00856,-43.440488,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20141.0,,2023-07-21 14:31:48
E902004,,41,-22.878799,-43.336291,,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],12516.0,,2023-07-21 14:31:53
E902006,,40,-22.964504,-43.391927,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18845.7,,2023-07-21 14:09:17
E902009,,35,-22.964679,-43.391668,,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],3193.4,,2023-07-20 19:23:08
E902011,,40,-22.965442,-43.392008,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8082.1,,2023-07-21 14:04:15
E902012,,40,-22.964663,-43.391676,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],9323.5,64.0,2023-07-21 09:29:19
E902014,,40,-22.96492,-43.391669,,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],15652.3,,2023-07-21 13:59:38
E902015,,46,-22.965742,-43.39171,,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],8187.3,,2023-07-21 14:24:47
KWB9798 - APOIO VAN,KWB9798,0,-23.000765,-43.364699,,0.0,,,,2791.5,,2023-07-21 14:28:48
KXE9191 PKP,KXE9191,0,-23.000911,-43.363482,,0.0,,,,2377.1,,2023-07-21 14:01:15
10306,KQP6773,19,-22.919442,-43.607595,,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13633.6,,2023-05-08 18:25:33
12702,KXB8152,25,-22.919625,-43.608713,,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],27817.4,,2023-07-04 23:11:48
12703,LSM8771,10,-22.919891,-43.607869,,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],30854.4,,2023-06-22 11:01:22
12704,LSM8778,20,-22.920368,-43.607281,,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9,,2023-06-08 07:00:34
12705,,18,-23.006824,-43.31256,,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],28513.0,,2023-07-21 14:06:31
12706,KXB8938,10,-22.920521,-43.607432,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4060.2,,2023-03-31 08:02:04
12707,LMI8079,12,-22.919866,-43.607431,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],4853.2,,2023-05-20 05:02:01
12710,KRO9724,10,-23.015561,-43.470913,,12.1,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],37201.7,74.0,2023-07-21 14:28:56
12711,LSO1629,10,-22.919951,-43.607173,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4511.1,,2023-03-15 15:36:35
12712,LSN8501,10,-23.002719,-43.366248,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],29603.1,,2023-07-21 13:21:49
12713,,25,-22.920501,-43.607116,,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],34383.0,,2023-07-21 14:09:38
12714,KXC7431,0,-22.919564,-43.607593,,0.0,,,,39737.7,,2023-07-21 14:01:06
12715,,12,-23.001849,-43.36589,,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],40977.1,,2023-07-21 13:44:19
12716,,10,-23.007645,-43.440957,,45.1,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],44144.3,254.0,2023-07-21 14:32:45
12718,KRP5933,12,-22.920426,-43.607335,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],18261.1,,2023-06-06 14:12:44
12720,KXD9430,0,-22.920685,-43.607723,,0.0,,,,19869.4,,2023-07-21 14:32:56
12721,KXW7973,10,-22.920054,-43.607777,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),986.6,,2023-03-17 17:00:19
12724,LMJ1118,20,-22.920948,-43.608272,,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],9610.0,,2023-07-21 13:52:49
12725,LMJ1327,12,-23.008306,-43.541464,,50.9,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],37960.9,301.0,2023-07-21 14:32:11
12726,KXD8483,18,-22.920422,-43.607046,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],17942.3,,2023-07-21 14:02:25
12728,,10,-22.992324,-43.598712,,27.3,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],41245.3,133.0,2023-07-21 14:32:48
12730,LSO8993,0,-22.920737,-43.607843,,0.0,,,,8370.5,,2023-07-21 14:32:52
12731,,0,-23.0018,-43.366325,,0.0,,,,38600.5,,2023-07-21 13:59:26
12732,,0,-23.001793,-43.364512,,0.0,,,,24317.5,,2023-07-21 14:32:46
12733,KRQ4900,0,-22.919852,-43.60841,,0.0,,,,18657.0,,2023-07-21 14:00:21
12734,LSP8673,0,-22.920605,-43.607904,,0.0,,,,16172.9,,2023-07-21 14:32:41
12736,LMJ4504,20,-22.920649,-43.607656,,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],15483.0,,2023-07-21 13:47:46
12737,KXO9461,18,-22.920542,-43.607195,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4377.2,,2023-03-07 09:55:21
12738,KRR2404,10,-23.000634,-43.364787,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],36017.6,,2023-07-21 12:51:14
12739,LMJ4F12,12,-23.001037,-43.367656,,22.5,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],22501.5,269.0,2023-07-21 10:27:35
13401,KQO7822,12,-23.001764,-43.366327,,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],51992.9,,2023-07-21 13:36:55
13402,LTL5480,12,-23.002769,-43.36604,,0.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],41570.2,,2023-07-21 13:13:39
13403,LTF5447,10,-22.918013,-43.684149,,11.1,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],51581.8,107.0,2023-07-21 14:32:55
13404,KQO7823,12,-23.007201,-43.550818,,59.7,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],54346.5,104.0,2023-07-21 14:29:28
13406,LRG6479,18,-22.919869,-43.607222,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1118.8,,2023-02-25 07:45:52
13407,KPY9732,0,-22.985102,-43.607262,,0.0,,,,43711.8,,2023-07-21 14:27:51
13409,KPY9733,10,-22.915786,-43.628365,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5,,2023-04-26 21:10:13
13412,KPY9734,18,-22.920113,-43.608099,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],44589.7,,2023-07-21 13:58:56
13413,KWI9711,25,-22.993236,-43.597211,,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],42539.0,313.0,2023-07-21 14:32:53
13414,KPY9731,25,-22.919539,-43.607846,,0.0,,ida,25 -  MATO ALTO X ALVORADA (PARAD0R) [IDA],8259.2,,2023-06-16 00:31:58
13415,KQK7905,0,-23.001724,-43.366294,,0.0,,,,43848.0,,2023-07-21 14:07:28
13419,LTV5426,25,-23.002294,-43.365561,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],42003.7,,2023-07-21 14:16:26
13420,KWI9708,25,-23.000114,-43.411595,,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],46294.1,93.0,2023-07-21 14:32:56
13421,KWO8119,12,-22.918862,-43.607793,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],13454.0,97.0,2023-07-21 14:22:00
13422,LSI5978,0,-23.001853,-43.366514,,0.0,,,,38713.9,,2023-07-21 14:09:58
13423,LSI5976,25,-23.000984,-43.367121,,27.9,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],40265.5,266.0,2023-07-21 14:32:52
13424,KRL4069,11,-22.920191,-43.607648,,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2303.9,,2023-07-21 13:35:09
13425,KRL4070,25,-22.996056,-43.594016,,20.9,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],1201.6,315.0,2023-07-21 14:32:28
13427,KXE7711,12,-22.920381,-43.607214,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51685.7,,2023-07-21 13:45:46
13428,KXE7712,10,-22.964302,-43.647781,,41.4,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],56155.2,180.0,2023-07-21 14:32:51
27174,KQP5437,0,-23.000743,-43.364681,,0.0,,,,18300.4,,2023-07-21 14:32:50
27176,LRK9563,0,-22.920576,-43.608152,,0.0,,,,12944.5,,2023-07-21 12:37:00
27205,LSL9114,18,-22.919765,-43.608465,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4823.1,,2023-07-02 02:02:01
27209,LSL9B07,12,-23.010446,-43.450557,,33.9,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],8914.3,75.0,2023-07-21 14:32:45
30502,LQT9173,19,-22.919615,-43.608327,,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],21983.5,,2023-05-27 22:05:53
30504,,25,-23.002917,-43.366022,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],52939.7,,2023-07-21 13:38:59
30506,LRC6583,18,-22.919917,-43.607602,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],2161.9,,2023-03-03 16:38:13
30509,KYM4574,25,-23.00186,-43.36586,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],51389.3,,2023-07-21 14:30:41
30511,KPV2250,10,-22.917773,-43.684289,,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],47794.1,,2023-07-21 14:25:11
30514,KYL8595,18,-23.006937,-43.31278,,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],36713.3,,2023-07-21 14:15:23
30518,KYL8597,25,-23.001955,-43.364766,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],35746.9,,2023-07-21 14:02:36
30519,LRE9804,10,-23.000625,-43.36544,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49681.8,91.0,2023-07-21 14:32:52
30521,LRC6594,12,-22.968971,-43.634976,,49.0,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],33242.8,287.0,2023-07-21 14:20:19
30522,LRE9805,12,-22.9203,-43.607183,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],17983.8,,2023-04-18 09:39:03
30524,LRC6601,25,-23.000661,-43.368335,,22.1,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],27707.9,286.0,2023-07-21 10:56:00
30525,LRC6596,25,-23.010737,-43.452822,,32.8,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],52479.1,254.0,2023-07-21 14:32:52
30531,LRC6592,10,-23.01875,-43.507431,,58.5,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],38650.5,107.0,2023-07-21 14:32:55
30532,KYL8599,10,-23.001903,-43.365581,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39952.0,,2023-07-21 14:27:09
30533,KWO8120,12,-22.966257,-43.644935,,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],50967.2,,2023-07-21 14:32:49
30536,KXE7721,10,-22.920297,-43.60846,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),13477.3,,2023-06-03 18:26:10
30537,KXE7720,25,-23.011472,-43.532492,,56.8,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],50484.8,112.0,2023-07-21 14:32:53
30538,KXE7719,0,-23.002671,-43.365853,,0.0,,,,54262.2,70.0,2023-07-21 12:37:38
30542,KXE7717,10,-22.917408,-43.683405,,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],51155.9,339.0,2023-07-21 14:32:47
44705,,0,-22.919442,-43.607471,,0.0,,,,12732.1,,2023-07-21 14:01:07
44706,LRG8855,10,-23.001623,-43.364417,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],20780.1,,2023-07-21 13:34:40
44713,KPZ3559,25,-23.002082,-43.364962,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],28353.0,,2023-07-21 13:10:32
44717,KWW8818,18,-22.919874,-43.607744,,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],8226.799,,2023-06-06 00:02:47
44731,,0,-22.920193,-43.607418,,0.0,,,,2058.1,,2023-03-08 06:32:40
44732,LSG9592,0,-23.001828,-43.365297,,0.0,,,,36532.6,,2023-07-21 14:23:26
47004,KQK7904,25,-23.000774,-43.364996,,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],47653.0,,2023-07-21 14:28:09
47005,LSV5862,0,-22.920478,-43.608272,,0.0,,,,42896.4,,2023-07-21 13:36:16
47006,KWZ8630,12,-22.994412,-43.596294,,26.3,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],48981.1,130.0,2023-07-21 14:32:39
47007,LSP6018,18,-23.006676,-43.313294,,0.0,,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],41130.2,,2023-07-21 13:42:03
47008,KPY9735,10,-22.920562,-43.608147,,0.0,,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),42835.5,,2023-06-13 08:00:39
47009,KPZ8430,10,-23.002208,-43.366933,,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],52321.9,,2023-07-21 12:59:11
47010,KPZ8363,25,-22.92003,-43.607627,,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],41620.4,251.0,2023-07-21 14:32:49
47011,LRH8889,12,-22.969856,-43.628043,,51.4,,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],37903.9,258.0,2023-07-21 14:28:39
47012,KPZ8364,10,-22.921848,-43.679755,,10.2,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],52833.8,320.0,2023-07-21 14:32:53
